City_ID,coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,rain,snow
853,,,,,,,,,,,,,,puerto deseado,-47.7503,-65.8938,7.75,84.0,100.0,8.42,AR,1722582805.0,,
854,"{'lon': -71.9543, 'lat': -39.2822}","[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]",stations,"{'temp': 6.47, 'feels_like': 4.27, 'temp_min': 6.47, 'temp_max': 6.47, 'pressure': 1002, 'humidity': 95, 'sea_level': 1002, 'grnd_level': 925}",1628.0,"{'speed': 3, 'deg': 63, 'gust': 6.53}",{'all': 100},1722582806.0,"{'country': 'CL', 'sunrise': 1722599370, 'sunset': 1722635909}",-14400.0,3875070.0,Pucón,200.0,,,,,,,,,,{'1h': 5.96},
855,,,,,,,,,,,,,,pucon,-39.2822,-71.9543,6.47,95.0,100.0,3.0,CL,1722582806.0,,
856,"{'lon': 25.0865, 'lat': 31.7561}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 27.32, 'feels_like': 27.8, 'temp_min': 27.32, 'temp_max': 27.32, 'pressure': 1009, 'humidity': 51, 'sea_level': 1009, 'grnd_level': 997}",10000.0,"{'speed': 5.12, 'deg': 327, 'gust': 5.78}",{'all': 0},1722582807.0,"{'country': 'LY', 'sunrise': 1722569770, 'sunset': 1722618931}",7200.0,80509.0,Al Bardīyah,200.0,,,,,,,,,,,
857,,,,,,,,,,,,,,al bardiyah,31.7561,25.0865,27.32,51.0,0.0,5.12,LY,1722582807.0,,
858,"{'lon': 87.6005, 'lat': 43.801}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 34.53, 'feels_like': 32.25, 'temp_min': 34.53, 'temp_max': 34.53, 'pressure': 1000, 'humidity': 17, 'sea_level': 1000, 'grnd_level': 898}",10000.0,"{'speed': 3, 'deg': 10}",{'all': 0},1722582533.0,"{'type': 1, 'id': 9677, 'country': 'CN', 'sunrise': 1722553162, 'sunset': 1722605534}",28800.0,1529102.0,Ürümqi,200.0,,,,,,,,,,,
859,,,,,,,,,,,,,,urumqi,43.801,87.6005,34.53,17.0,0.0,3.0,CN,1722582533.0,,
860,"{'lon': -89.8333, 'lat': 15.4}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 14.99, 'feels_like': 15.13, 'temp_min': 14.99, 'temp_max': 14.99, 'pressure': 1019, 'humidity': 99, 'sea_level': 1019, 'grnd_level': 923}",10000.0,"{'speed': 1.44, 'deg': 258, 'gust': 1.37}",{'all': 100},1722582809.0,"{'country': 'GT', 'sunrise': 1722598911, 'sunset': 1722644950}",-21600.0,3588858.0,Senahú,200.0,,,,,,,,,,,
861,,,,,,,,,,,,,,senahu,15.4,-89.8333,14.99,99.0,100.0,1.44,GT,1722582809.0,,
862,"{'lon': -0.8967, 'lat': 45.5549}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 20.35, 'feels_like': 20.48, 'temp_min': 18.9, 'temp_max': 20.79, 'pressure': 1015, 'humidity': 78, 'sea_level': 1015, 'grnd_level': 1014}",10000.0,"{'speed': 3.46, 'deg': 276, 'gust': 4.09}",{'all': 0},1722582810.0,"{'type': 2, 'id': 2094036, 'country': 'FR', 'sunrise': 1722574127, 'sunset': 1722627046}",7200.0,3026644.0,La Passe,200.0,,,,,,,,,,,
863,,,,,,,,,,,,,,la passe,45.5549,-0.8967,20.79,78.0,0.0,3.46,FR,1722582810.0,,
864,"{'lon': -1.2758, 'lat': 50.724}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 17.64, 'feels_like': 17.57, 'temp_min': 16.68, 'temp_max': 18.5, 'pressure': 1012, 'humidity': 81, 'sea_level': 1012, 'grnd_level': 1010}",10000.0,"{'speed': 2.24, 'deg': 214, 'gust': 3.13}",{'all': 12},1722582811.0,"{'type': 2, 'id': 2010095, 'country': 'GB', 'sunrise': 1722573222, 'sunset': 1722628133}",3600.0,2637487.0,Island Harbour,200.0,,,,,,,,,,,
865,,,,,,,,,,,,,,island harbour,50.724,-1.2758,18.5,81.0,12.0,2.24,GB,1722582811.0,,
866,"{'lon': 113.8284, 'lat': 23.2955}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 34.06, 'feels_like': 40.72, 'temp_min': 34.06, 'temp_max': 34.06, 'pressure': 1005, 'humidity': 56, 'sea_level': 1005, 'grnd_level': 998}",10000.0,"{'speed': 3.73, 'deg': 195, 'gust': 4.09}",{'all': 81},1722582812.0,"{'country': 'CN', 'sunrise': 1722549324, 'sunset': 1722596783}",28800.0,1803791.0,Licheng,200.0,,,,,,,,,,,
867,,,,,,,,,,,,,,licheng,23.2955,113.8284,34.06,56.0,81.0,3.73,CN,1722582812.0,,
868,"{'lon': -57.5575, 'lat': -38.0023}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 13.35, 'feels_like': 13.17, 'temp_min': 13.3, 'temp_max': 14.01, 'pressure': 1004, 'humidity': 93, 'sea_level': 1004, 'grnd_level': 1001}",10000.0,"{'speed': 2.06, 'deg': 360}",{'all': 0},1722582813.0,"{'type': 2, 'id': 268283, 'country': 'AR', 'sunrise': 1722595757, 'sunset': 1722632612}",-10800.0,3430863.0,Mar del Plata,200.0,,,,,,,,,,,
869,,,,,,,,,,,,,,mar del plata,-38.0023,-57.5575,14.01,93.0,0.0,2.06,AR,1722582813.0,,
870,"{'lon': 32.65, 'lat': -13.6333}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 19.62, 'feels_like': 18.6, 'temp_min': 19.62, 'temp_max': 19.62, 'pressure': 1023, 'humidity': 37, 'sea_level': 1023, 'grnd_level': 896}",10000.0,"{'speed': 4.11, 'deg': 111, 'gust': 7.12}",{'all': 0},1722582814.0,"{'country': 'ZM', 'sunrise': 1722571784, 'sunset': 1722613288}",7200.0,918702.0,Chipata,200.0,,,,,,,,,,,
871,,,,,,,,,,,,,,chipata,-13.6333,32.65,19.62,37.0,0.0,4.11,ZM,1722582814.0,,
872,"{'lon': 53.3831, 'lat': 51.5271}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 26.91, 'feels_like': 26.44, 'temp_min': 26.91, 'temp_max': 26.91, 'pressure': 1002, 'humidity': 32, 'sea_level': 1002, 'grnd_level': 995}",10000.0,"{'speed': 6.97, 'deg': 264, 'gust': 8.41}",{'all': 5},1722582816.0,"{'country': 'RU', 'sunrise': 1722559912, 'sunset': 1722615208}",18000.0,557340.0,Ilek,200.0,,,,,,,,,,,
873,,,,,,,,,,,,,,ilek,51.5271,53.3831,26.91,32.0,5.0,6.97,RU,1722582816.0,,
874,"{'lon': 63.45, 'lat': 40.1333}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 37.72, 'feels_like': 35.41, 'temp_min': 37.72, 'temp_max': 37.72, 'pressure': 1004, 'humidity': 15, 'sea_level': 1004, 'grnd_level': 983}",10000.0,"{'speed': 7.21, 'deg': 347, 'gust': 6.21}",{'all': 0},1722582817.0,"{'country': 'UZ', 'sunrise': 1722559514, 'sunset': 1722610774}",18000.0,1513990.0,Gazli,200.0,,,,,,,,,,,
875,,,,,,,,,,,,,,gazli,40.1333,63.45,37.72,15.0,0.0,7.21,UZ,1722582817.0,,
876,"{'lon': 58.1442, 'lat': 48.8264}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 28.03, 'feels_like': 27.03, 'temp_min': 28.03, 'temp_max': 28.03, 'pressure': 1005, 'humidity': 28, 'sea_level': 1005, 'grnd_level': 976}",10000.0,"{'speed': 7.37, 'deg': 281, 'gust': 8.35}",{'all': 0},1722582818.0,"{'country': 'KZ', 'sunrise': 1722559341, 'sunset': 1722613494}",18000.0,609924.0,Emba,200.0,,,,,,,,,,,
877,,,,,,,,,,,,,,embi,48.8264,58.1442,28.03,28.0,0.0,7.37,KZ,1722582818.0,,
878,"{'lon': 34.8709, 'lat': 41.7711}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 22.24, 'feels_like': 21.43, 'temp_min': 22.24, 'temp_max': 22.24, 'pressure': 1010, 'humidity': 35, 'sea_level': 1010, 'grnd_level': 910}",10000.0,"{'speed': 1.76, 'deg': 49, 'gust': 1.25}",{'all': 0},1722582782.0,"{'type': 1, 'id': 7004, 'country': 'TR', 'sunrise': 1722566140, 'sunset': 1722617865}",10800.0,739598.0,Sinop Province,200.0,,,,,,,,,,,
879,,,,,,,,,,,,,,sinop,41.7711,34.8709,22.24,35.0,0.0,1.76,TR,1722582782.0,,
880,"{'lon': 121.9711, 'lat': 6.7085}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 29.03, 'feels_like': 34.61, 'temp_min': 29.03, 'temp_max': 29.03, 'pressure': 1008, 'humidity': 79, 'sea_level': 1008, 'grnd_level': 998}",10000.0,"{'speed': 0.23, 'deg': 88, 'gust': 0.78}",{'all': 95},1722582820.0,"{'type': 1, 'id': 8169, 'country': 'PH', 'sunrise': 1722548771, 'sunset': 1722593428}",28800.0,1710519.0,Isabela,200.0,,,,,,,,,,,
881,,,,,,,,,,,,,,isabela,6.7085,121.9711,29.03,79.0,95.0,0.23,PH,1722582820.0,,
882,"{'lon': 100.0291, 'lat': 9.7578}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 29.38, 'feels_like': 34.65, 'temp_min': 29.38, 'temp_max': 29.38, 'pressure': 1009, 'humidity': 75, 'sea_level': 1009, 'grnd_level': 1008}",10000.0,"{'speed': 1.95, 'deg': 243, 'gust': 1.72}",{'all': 99},1722582821.0,"{'type': 1, 'id': 9273, 'country': 'TH', 'sunrise': 1722553797, 'sunset': 1722598934}",25200.0,6698658.0,Koh Pha Ngan,200.0,,,,,,,,,,,
883,,,,,,,,,,,,,,ko pha ngan,9.7578,100.0291,29.38,75.0,99.0,1.95,TH,1722582821.0,,
884,"{'lon': 172.9211, 'lat': 1.358}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]",stations,"{'temp': 29.02, 'feels_like': 32.59, 'temp_min': 29.02, 'temp_max': 29.02, 'pressure': 1011, 'humidity': 69, 'sea_level': 1011, 'grnd_level': 1010}",10000.0,"{'speed': 3.27, 'deg': 95, 'gust': 3.55}",{'all': 29},1722582822.0,"{'type': 1, 'id': 7300, 'country': 'KI', 'sunrise': 1722536958, 'sunset': 1722580786}",43200.0,2110248.0,Betio Village,200.0,,,,,,,,,,,
885,,,,,,,,,,,,,,betio village,1.358,172.9211,29.02,69.0,29.0,3.27,KI,1722582822.0,,
886,"{'lon': 169.2667, 'lat': -19.55}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 21.66, 'feels_like': 22.28, 'temp_min': 21.66, 'temp_max': 21.66, 'pressure': 1016, 'humidity': 92, 'sea_level': 1016, 'grnd_level': 1000}",10000.0,"{'speed': 7.54, 'deg': 158, 'gust': 9.6}",{'all': 98},1722582823.0,"{'country': 'VU', 'sunrise': 1722539494, 'sunset': 1722580004}",39600.0,2136825.0,Isangel,200.0,,,,,,,,,,,
887,,,,,,,,,,,,,,isangel,-19.55,169.2667,21.66,92.0,98.0,7.54,VU,1722582823.0,,
888,"{'lon': -80.6048, 'lat': 28.4058}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 25.62, 'feels_like': 26.64, 'temp_min': 23.9, 'temp_max': 26.71, 'pressure': 1018, 'humidity': 92, 'sea_level': 1018, 'grnd_level': 1018}",10000.0,"{'speed': 1.54, 'deg': 150}",{'all': 0},1722582824.0,"{'type': 2, 'id': 2026198, 'country': 'US', 'sunrise': 1722595504, 'sunset': 1722643927}",-14400.0,4149959.0,Cape Canaveral,200.0,,,,,,,,,,,
889,,,,,,,,,,,,,,cape canaveral,28.4058,-80.6048,26.71,92.0,0.0,1.54,US,1722582824.0,,
890,"{'lon': 51.6955, 'lat': 32.7998}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 35.82, 'feels_like': 33.6, 'temp_min': 35.82, 'temp_max': 35.82, 'pressure': 1000, 'humidity': 17, 'sea_level': 1000, 'grnd_level': 834}",8000.0,"{'speed': 3.09, 'deg': 190}",{'all': 0},1722582825.0,"{'type': 1, 'id': 7460, 'country': 'IR', 'sunrise': 1722563264, 'sunset': 1722612666}",12600.0,418868.0,Dowlatābād,200.0,,,,,,,,,,,
891,,,,,,,,,,,,,,dowlatabad,32.7998,51.6955,35.82,17.0,0.0,3.09,IR,1722582825.0,,
892,"{'lon': -71.2333, 'lat': 17.9}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 24.34, 'feels_like': 25, 'temp_min': 24.34, 'temp_max': 24.34, 'pressure': 1016, 'humidity': 83, 'sea_level': 1016, 'grnd_level': 976}",10000.0,"{'speed': 4.08, 'deg': 54, 'gust': 5.23}",{'all': 99},1722582826.0,"{'country': 'DO', 'sunrise': 1722594234, 'sunset': 1722640699}",-14400.0,3505947.0,Enriquillo,200.0,,,,,,,,,,,
893,,,,,,,,,,,,,,enriquillo,17.9,-71.2333,24.34,83.0,99.0,4.08,DO,1722582826.0,,
894,"{'lon': -1.2466, 'lat': 5.1053}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 23.6, 'feels_like': 24.39, 'temp_min': 23.6, 'temp_max': 23.6, 'pressure': 1015, 'humidity': 91, 'sea_level': 1015, 'grnd_level': 1013}",10000.0,"{'speed': 3.31, 'deg': 230, 'gust': 5.53}",{'all': 97},1722582827.0,"{'country': 'GH', 'sunrise': 1722578469, 'sunset': 1722622871}",0.0,2302357.0,Cape Coast,200.0,,,,,,,,,,,
895,,,,,,,,,,,,,,cape coast,5.1053,-1.2466,23.6,91.0,97.0,3.31,GH,1722582827.0,,
896,"{'lon': 153.3, 'lat': -27.5833}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 18.11, 'feels_like': 17.62, 'temp_min': 16.98, 'temp_max': 19.27, 'pressure': 1024, 'humidity': 63, 'sea_level': 1024, 'grnd_level': 1023}",10000.0,"{'speed': 0.45, 'deg': 143, 'gust': 3.13}",{'all': 23},1722582828.0,"{'type': 2, 'id': 2011813, 'country': 'AU', 'sunrise': 1722544053, 'sunset': 1722583108}",36000.0,2145214.0,Victoria Point,200.0,,,,,,,,,,,
897,,,,,,,,,,,,,,victoria point,-27.5833,153.3,19.27,63.0,23.0,0.45,AU,1722582828.0,,
898,"{'lon': 40.1547, 'lat': 49.3847}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",stations,"{'temp': 26.37, 'feels_like': 26.37, 'temp_min': 26.37, 'temp_max': 26.37, 'pressure': 1006, 'humidity': 26, 'sea_level': 1006, 'grnd_level': 987}",10000.0,"{'speed': 5.28, 'deg': 292, 'gust': 7.02}",{'all': 74},1722582829.0,"{'country': 'RU', 'sunrise': 1722563550, 'sunset': 1722617919}",10800.0,568429.0,Chertkovo,200.0,,,,,,,,,,,
899,,,,,,,,,,,,,,chertkovo,49.3847,40.1547,26.37,26.0,74.0,5.28,RU,1722582829.0,,
900,"{'lon': 41.6925, 'lat': 13.9297}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",stations,"{'temp': 32.05, 'feels_like': 36.59, 'temp_min': 32.05, 'temp_max': 32.05, 'pressure': 1009, 'humidity': 58, 'sea_level': 1009, 'grnd_level': 1006}",10000.0,"{'speed': 3.25, 'deg': 296, 'gust': 4.03}",{'all': 100},1722582830.0,"{'country': 'ER', 'sunrise': 1722567461, 'sunset': 1722613270}",10800.0,338345.0,Edd,200.0,,,,,,,,,,,
901,,,,,,,,,,,,,,edd,13.9297,41.6925,32.05,58.0,100.0,3.25,ER,1722582830.0,,
902,"{'lon': 169.8474, 'lat': 11.2278}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",stations,"{'temp': 29.05, 'feels_like': 32.65, 'temp_min': 29.05, 'temp_max': 29.05, 'pressure': 1011, 'humidity': 69, 'sea_level': 1011, 'grnd_level': 1011}",10000.0,"{'speed': 1.81, 'deg': 189, 'gust': 1.82}",{'all': 80},1722582831.0,"{'country': 'MH', 'sunrise': 1722536920, 'sunset': 1722582299}",43200.0,7306518.0,Utrik,200.0,,,,,,,,,,,
903,,,,,,,,,,,,,,utrik,11.2278,169.8474,29.05,69.0,80.0,1.81,MH,1722582831.0,,
904,"{'lon': -97.6961, 'lat': 26.1906}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 26.64, 'feels_like': 26.64, 'temp_min': 25.98, 'temp_max': 27.95, 'pressure': 1017, 'humidity': 100, 'sea_level': 1017, 'grnd_level': 1015}",10000.0,"{'speed': 0, 'deg': 0}",{'all': 0},1722582601.0,"{'type': 1, 'id': 4420, 'country': 'US', 'sunrise': 1722599829, 'sunset': 1722647805}",-18000.0,4696233.0,Harlingen,200.0,,,,,,,,,,,
905,,,,,,,,,,,,,,harlingen,26.1906,-97.6961,27.95,100.0,0.0,0.0,US,1722582601.0,,
906,"{'lon': 23.2857, 'lat': 24.2049}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 33.27, 'feels_like': 31.38, 'temp_min': 33.27, 'temp_max': 33.27, 'pressure': 1009, 'humidity': 22, 'sea_level': 1009, 'grnd_level': 965}",10000.0,"{'speed': 4.84, 'deg': 52, 'gust': 5.39}",{'all': 0},1722582834.0,"{'country': 'LY', 'sunrise': 1722570975, 'sunset': 1722618590}",7200.0,88562.0,At Tāj,200.0,,,,,,,,,,,
907,,,,,,,,,,,,,,at taj,24.2049,23.2857,33.27,22.0,0.0,4.84,LY,1722582834.0,,
908,"{'lon': 73.07, 'lat': 6.6221}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",stations,"{'temp': 28.59, 'feels_like': 33.25, 'temp_min': 28.59, 'temp_max': 28.59, 'pressure': 1011, 'humidity': 78, 'sea_level': 1011, 'grnd_level': 1011}",10000.0,"{'speed': 5.59, 'deg': 261, 'gust': 6.14}",{'all': 100},1722582835.0,"{'country': 'MV', 'sunrise': 1722560515, 'sunset': 1722605156}",18000.0,1337613.0,Kulhudhuffushi,200.0,,,,,,,,,,{'1h': 0.14},
909,,,,,,,,,,,,,,kulhudhuffushi,6.6221,73.07,28.59,78.0,100.0,5.59,MV,1722582835.0,,
910,"{'lon': 125.6736, 'lat': 43.5242}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 26.5, 'feels_like': 26.5, 'temp_min': 26.5, 'temp_max': 26.5, 'pressure': 1002, 'humidity': 84, 'sea_level': 1002, 'grnd_level': 974}",10000.0,"{'speed': 4.07, 'deg': 334, 'gust': 5.1}",{'all': 49},1722582836.0,"{'country': 'CN', 'sunrise': 1722544062, 'sunset': 1722596360}",28800.0,2034791.0,Shuangyang,200.0,,,,,,,,,,,
911,,,,,,,,,,,,,,shuangyang,43.5242,125.6736,26.5,84.0,49.0,4.07,CN,1722582836.0,,
912,"{'lon': -79.1996, 'lat': 48.8002}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 19.25, 'feels_like': 19.11, 'temp_min': 19.25, 'temp_max': 19.25, 'pressure': 1011, 'humidity': 72, 'sea_level': 1011, 'grnd_level': 978}",10000.0,"{'speed': 2.1, 'deg': 240, 'gust': 2.05}",{'all': 100},1722582837.0,"{'country': 'CA', 'sunrise': 1722592340, 'sunset': 1722646417}",-14400.0,6050194.0,La Sarre,200.0,,,,,,,,,,,
913,,,,,,,,,,,,,,la sarre,48.8002,-79.1996,19.25,72.0,100.0,2.1,CA,1722582837.0,,
914,"{'lon': 66.6722, 'lat': 63.7119}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 22.43, 'feels_like': 22.19, 'temp_min': 22.43, 'temp_max': 22.43, 'pressure': 997, 'humidity': 56, 'sea_level': 997, 'grnd_level': 995}",10000.0,"{'speed': 5.98, 'deg': 82, 'gust': 8.91}",{'all': 20},1722582838.0,"{'country': 'RU', 'sunrise': 1722552482, 'sunset': 1722616259}",18000.0,1510450.0,Beloyarskiy,200.0,,,,,,,,,,,
915,,,,,,,,,,,,,,beloyarskiy,63.7119,66.6722,22.43,56.0,20.0,5.98,RU,1722582838.0,,
916,"{'lon': 49.85, 'lat': -16.9833}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]",stations,"{'temp': 23.63, 'feels_like': 23.67, 'temp_min': 23.63, 'temp_max': 23.63, 'pressure': 1023, 'humidity': 62, 'sea_level': 1023, 'grnd_level': 1023}",10000.0,"{'speed': 5.25, 'deg': 166, 'gust': 5.87}",{'all': 6},1722582839.0,"{'country': 'MG', 'sunrise': 1722567930, 'sunset': 1722608886}",10800.0,1081530.0,Ambodifotatra,200.0,,,,,,,,,,,
917,,,,,,,,,,,,,,ambodifotatra,-16.9833,49.85,23.63,62.0,6.0,5.25,MG,1722582839.0,,
918,"{'lon': 109.7138, 'lat': 26.1547}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",stations,"{'temp': 29.9, 'feels_like': 33.25, 'temp_min': 29.9, 'temp_max': 29.9, 'pressure': 1003, 'humidity': 63, 'sea_level': 1003, 'grnd_level': 949}",10000.0,"{'speed': 5.54, 'deg': 191, 'gust': 8.65}",{'all': 32},1722582840.0,"{'country': 'CN', 'sunrise': 1722550037, 'sunset': 1722598045}",28800.0,1794685.0,Shuangjiang,200.0,,,,,,,,,,,
919,,,,,,,,,,,,,,shuangjiang,26.1547,109.7138,29.9,63.0,32.0,5.54,CN,1722582840.0,,
920,"{'lon': -87.3458, 'lat': 13.7617}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 23.63, 'feels_like': 24.09, 'temp_min': 23.02, 'temp_max': 23.63, 'pressure': 1015, 'humidity': 78, 'sea_level': 1015, 'grnd_level': 950}",10000.0,"{'speed': 2.33, 'deg': 21, 'gust': 2.53}",{'all': 100},1722582841.0,"{'type': 1, 'id': 7102, 'country': 'HN', 'sunrise': 1722598449, 'sunset': 1722644218}",-21600.0,3610693.0,El Porvenir,200.0,,,,,,,,,,,
921,,,,,,,,,,,,,,el porvenir,13.7617,-87.3458,23.63,78.0,100.0,2.33,HN,1722582841.0,,
922,"{'lon': -46.3919, 'lat': -23.9631}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 17.21, 'feels_like': 15.67, 'temp_min': 17.21, 'temp_max': 20.15, 'pressure': 1022, 'humidity': 26, 'sea_level': 1022, 'grnd_level': 1002}",10000.0,"{'speed': 1.06, 'deg': 10, 'gust': 1.6}",{'all': 0},1722582703.0,"{'type': 2, 'id': 2089715, 'country': 'BR', 'sunrise': 1722591621, 'sunset': 1722631388}",-10800.0,3448136.0,São Vicente,200.0,,,,,,,,,,,
923,,,,,,,,,,,,,,sao vicente,-23.9631,-46.3919,20.15,26.0,0.0,1.06,BR,1722582703.0,,
924,"{'lon': -93.2982, 'lat': 37.2153}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 23.97, 'feels_like': 24.8, 'temp_min': 22.32, 'temp_max': 25.1, 'pressure': 1017, 'humidity': 91, 'sea_level': 1017, 'grnd_level': 972}",10000.0,"{'speed': 2.57, 'deg': 310}",{'all': 0},1722582842.0,"{'type': 2, 'id': 2091479, 'country': 'US', 'sunrise': 1722597548, 'sunset': 1722647975}",-18000.0,4409896.0,Springfield,200.0,,,,,,,,,,,
925,,,,,,,,,,,,,,springfield,37.2153,-93.2982,25.1,91.0,0.0,2.57,US,1722582842.0,,
926,"{'lon': -102.4677, 'lat': 51.2167}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]",stations,"{'temp': 15.91, 'feels_like': 15.57, 'temp_min': 15.91, 'temp_max': 15.91, 'pressure': 1021, 'humidity': 77, 'sea_level': 1021, 'grnd_level': 962}",10000.0,"{'speed': 4.63, 'deg': 250}",{'all': 20},1722582844.0,"{'type': 1, 'id': 895, 'country': 'CA', 'sunrise': 1722597425, 'sunset': 1722652500}",-21600.0,6185607.0,Yorkton,200.0,,,,,,,,,,,
927,,,,,,,,,,,,,,yorkton,51.2167,-102.4677,15.91,77.0,20.0,4.63,CA,1722582844.0,,
928,"{'lon': 73.9419, 'lat': 15.1726}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",stations,"{'temp': 26.15, 'feels_like': 26.15, 'temp_min': 26.15, 'temp_max': 26.15, 'pressure': 1009, 'humidity': 85, 'sea_level': 1009, 'grnd_level': 1007}",2909.0,"{'speed': 7.58, 'deg': 247, 'gust': 11.85}",{'all': 100},1722582846.0,"{'country': 'IN', 'sunrise': 1722559616, 'sunset': 1722605635}",19800.0,1274961.0,Cavelossim,200.0,,,,,,,,,,{'1h': 2},
929,,,,,,,,,,,,,,cavelossim,15.1726,73.9419,26.15,85.0,100.0,7.58,IN,1722582846.0,,
930,"{'lon': -72.266, 'lat': 11.7139}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",stations,"{'temp': 26.6, 'feels_like': 26.6, 'temp_min': 26.6, 'temp_max': 26.6, 'pressure': 1012, 'humidity': 81, 'sea_level': 1012, 'grnd_level': 1009}",10000.0,"{'speed': 2.16, 'deg': 196, 'gust': 2.55}",{'all': 100},1722582847.0,"{'country': 'CO', 'sunrise': 1722594995, 'sunset': 1722640433}",-18000.0,3666409.0,Uribia,200.0,,,,,,,,,,,
931,,,,,,,,,,,,,,uribia,11.7139,-72.266,26.6,81.0,100.0,2.16,CO,1722582847.0,,
932,"{'lon': -76.726, 'lat': 34.7229}","[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]",stations,"{'temp': 27.49, 'feels_like': 32.17, 'temp_min': 26.12, 'temp_max': 28.02, 'pressure': 1016, 'humidity': 90, 'sea_level': 1016, 'grnd_level': 1015}",10000.0,"{'speed': 5.14, 'deg': 220}",{'all': 0},1722582848.0,"{'type': 2, 'id': 2035286, 'country': 'US', 'sunrise': 1722593876, 'sunset': 1722643693}",-14400.0,4480153.0,Morehead City,200.0,,,,,,,,,,,
933,,,,,,,,,,,,,,morehead city,34.7229,-76.726,28.02,90.0,0.0,5.14,US,1722582848.0,,
